"points","text","img","url"
"11850","18CT DIAMOND &amp; GREEN AMETHYST EARRINGS","http://www.mcfina.co.uk/Icons/i18DOJE0000G073a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/18DOJE0000G073"
"12030","18CT. YELLOW GOLD DIAMOND BANGLE","http://www.mcfina.co.uk/Icons/i18STUB0000G023a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/18STUB0000G023"
"12050","18CT YELLOW GOLD PRINCESS CUT DIAMOND EARRINGS","http://www.mcfina.co.uk/Icons/i18DOJE0000G077a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/18DOJE0000G077"
"12070","CHAMPAGNE FLUTES STERLING SILVER","http://www.mcfina.co.uk/Icons/iSTCARR0000G965a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/STCARR0000G965"
"12080","TAG HEUER MENS FORMULA 1 CALIBRE 5 WATCH","http://www.mcfina.co.uk/Icons/iSSTAGH0000G068a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSTAGH0000G068"
"12125","18CT WHITE GOLD DIAMOND EARRINGS","http://www.mcfina.co.uk/Icons/i18DOJE0000G063a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/18DOJE0000G063"
"12500","BRIEFCASE MONT BLANC MEISTERSTUCK","http://www.mcfina.co.uk/Icons/iLUPRIT0000G004a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/LUPRIT0000G004"
"12800","MENS NECKLACE AND BRACELET SET","http://www.mcfina.co.uk/Icons/iSTPRIT0000G003a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/STPRIT0000G003"
"12810","BEYERDYNAMIC HEADPHONES SET","http://www.mcfina.co.uk/Icons/iELELPR0000G146a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/ELELPR0000G146"
"13550","18CT WHITE GOLD, BLACK AND WHITE DIAMOND HEART PENDANT","http://www.mcfina.co.uk/Icons/i18DOJE0000G104a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/18DOJE0000G104"
"13690","IPAD AIR, KEYBOARD, SOUNDLINK &amp; HEADPHONES SET","http://www.mcfina.co.uk/Icons/iELELPR0000G138a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/ELELPR0000G138"
"13730","18CT WHITE GOLD DIAMOND CLUSTER EARRINGS","http://www.mcfina.co.uk/Icons/i18DOJE0000G101a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/18DOJE0000G101"
"13950","MONTBLANC SARTORIAL BRIEFCASE AND FOUNTAIN PEN","http://www.mcfina.co.uk/Icons/iLUPRIT0000G014a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/LUPRIT0000G014"
"13950","RAYMOND WEIL LADIES NOEMIA DIAMOND WATCH","http://www.mcfina.co.uk/Icons/iSSGOMU0000G139a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSGOMU0000G139"
"14050","FUJITSU STYLISTIC Q584  10.1 INCH TABLET","http://www.mcfina.co.uk/Icons/iELMIOP0000G108a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/ELMIOP0000G108"
"14050","MEISTERST??CK SELECTION SFUMATO TOTE BAG","http://www.mcfina.co.uk/Icons/iLUPRIT0000G015a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/LUPRIT0000G015"
"14125","18CT WHITE GOLD DIAMOND RING .54CTS","http://www.mcfina.co.uk/Icons/i18DOJE0000G074a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/18DOJE0000G074"
"14130","ROTARY LADIES' 9CT GOLD BRACELET WATCH","http://www.mcfina.co.uk/Icons/iSSROWA0000G059a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSROWA0000G059"
"14400","18CT WHITE GOLD 9 STONE DIAMOND RING","http://www.mcfina.co.uk/Icons/i18DOJE0000G060a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/18DOJE0000G060"
"14500","18CT WHITE GOLD DIAMOND EARRINGS","http://www.mcfina.co.uk/Icons/i18DOJE0000G045a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/18DOJE0000G045"
"14580","TAG HEUER LADIES CARRERA WATCH","http://www.mcfina.co.uk/Icons/iSSTAGH0000G061a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSTAGH0000G061"
"14825","18CT WHITE GOLD 3 STONE DIAMOND RING","http://www.mcfina.co.uk/Icons/i18DOJE0000G059a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/18DOJE0000G059"
"14840","VILLEROY &amp; BOCH UDINE CUTLERY SET 124PC","http://www.mcfina.co.uk/Icons/iCUVBUL0000G008a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/CUVBUL0000G008"
"14950","RAYMOND WEIL LADIES NOEMIA DIAMOND WATCH","http://www.mcfina.co.uk/Icons/iSSGOMU0000G103a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSGOMU0000G103"
"15000","CLASSIC CENTURY 18CT SOLID GOLD BALL PEN","http://www.mcfina.co.uk/Icons/iPNATCL0000G037a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/PNATCL0000G037"
"15200","18CT WHITE GOLD DIAMOND EARRINGS","http://www.mcfina.co.uk/Icons/i18DOJE0000G102a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/18DOJE0000G102"
"15450","MONT BLANC GENTS SET","http://www.mcfina.co.uk/Icons/iSSPRIT0000G020a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSPRIT0000G020"
"15500","MONT BLANC BRIEFCASE AND WALLET SET","http://www.mcfina.co.uk/Icons/iLEPRIT0000G006a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/LEPRIT0000G006"
"15580","18CT WHITE GOLD DIAMOND CLUSTER PENDANT","http://www.mcfina.co.uk/Icons/i18DOJE0000G103a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/18DOJE0000G103"
"16000","TAG HEUER GENTS AQUARACER CHRONOGRAPH WATCH","http://www.mcfina.co.uk/Icons/iSSTAGH0000G060a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSTAGH0000G060"
"16250","9CT. ROSE GOLD CURB LINK CHARM BRACELET","http://www.mcfina.co.uk/Icons/i09STUB0000G072a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/09STUB0000G072"
"16700","MONTBLANC MEISTERSTUCK LEATHER WEEKEND BAG","http://www.mcfina.co.uk/Icons/iLUPRIT0000G011a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/LUPRIT0000G011"
"17095","LUXURY LADIES SET","http://www.mcfina.co.uk/Icons/iSTCARR0000G987a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/STCARR0000G987"
"17125","18CT WHITE GOLD EARRINGS","http://www.mcfina.co.uk/Icons/i18DOJE0000G047a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/18DOJE0000G047"
"17500","18CT GOLD PRINCESS DIAMOND NECKLACE","http://www.mcfina.co.uk/Icons/i18DOJE0000G049a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/18DOJE0000G049"
"17920","TAG HEUER AQUARACER AUTOMATIC CALIBRE 5","http://www.mcfina.co.uk/Icons/iSSTAGH0000G064a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSTAGH0000G064"
"18500","TAG HEUER GENTS CARRERA CALIBRE WATCH","http://www.mcfina.co.uk/Icons/iSSTAGH0000G058a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSTAGH0000G058"
"18810","CHIPPENDALE MOUNTED SALVER 25CM","http://www.mcfina.co.uk/Icons/iSTCARR0000G971a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/STCARR0000G971"
"19175","18CT GOLD PRINCESS&amp;BAGUETTE EARRINGS","http://www.mcfina.co.uk/Icons/i18DOJE0000G046a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/18DOJE0000G046"
"19200","18CT. WHITE GOLD DIAMOND BANGLE","http://www.mcfina.co.uk/Icons/i18STUB0000G009a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/18STUB0000G009"
"19450","MONT BLANC PEN AND CUFFLINK SET","http://www.mcfina.co.uk/Icons/iPNPRIT0000G028a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/PNPRIT0000G028"
"20000","18CT WHITE GOLD DIAMOND EARRINGS","http://www.mcfina.co.uk/Icons/i18DOJE0000G027a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/18DOJE0000G027"
